sample_id,label,sample_type,source,slide_no,feature_id,state_code,state,district,latitude,longitude,year,triggering,activity,geomorph,lithology,lulc,area_sqm,geometry_type
LS2014_000637,1,positive,bhuvan_2014,AR/EL/92A05/2014/112,,AR,Arunachal Pradesh,Lohit,27.7942,96.3834,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,4492.0,MultiPolygon
LS2014_000638,1,positive,bhuvan_2014,AR/EL/92A05/2014/113,,AR,Arunachal Pradesh,Lohit,27.7923,96.3767,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,520.0,MultiPolygon
LS2014_000639,1,positive,bhuvan_2014,AR/EL/92A05/2014/114,,AR,Arunachal Pradesh,Lohit,27.7878,96.3773,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Barren Rocky,2686.0,MultiPolygon
LS2014_000640,1,positive,bhuvan_2014,AR/EL/92A05/2014/115,,AR,Arunachal Pradesh,Lohit,27.7868,96.3539,2014,Rainfall,Active,Piedmont Alluvium - Moderate (PAM),Alluvium - Gravel Dominant (Older Alluvium),Evergreen / Semi evergreen,1796.0,MultiPolygon
LS2014_000641,1,positive,bhuvan_2014,AR/EL/92A05/2014/116,,AR,Arunachal Pradesh,Lohit,27.7866,96.3923,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1444.0,MultiPolygon
LS2014_000642,1,positive,bhuvan_2014,AR/EL/92A05/2014/117,,AR,Arunachal Pradesh,Lohit,27.7866,96.3898,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1825.0,MultiPolygon
LS2014_000643,1,positive,bhuvan_2014,AR/EL/92A05/2014/118,,AR,Arunachal Pradesh,Lohit,27.7864,96.3557,2014,Rainfall,Active,Piedmont Alluvium - Moderate (PAM),Alluvium - Gravel Dominant (Older Alluvium),Evergreen / Semi evergreen,751.0,MultiPolygon
LS2014_000644,1,positive,bhuvan_2014,AR/EL/92A05/2014/119,,AR,Arunachal Pradesh,Lohit,27.7862,96.3911,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,443.0,MultiPolygon
LS2014_000645,1,positive,bhuvan_2014,AR/EL/92A05/2014/120,,AR,Arunachal Pradesh,Lohit,27.7858,96.3552,2014,Rainfall,Active,Piedmont Alluvium - Moderate (PAM),Alluvium - Gravel Dominant (Older Alluvium),Rural,549.0,MultiPolygon
LS2014_000646,1,positive,bhuvan_2014,AR/EL/92A05/2014/121,,AR,Arunachal Pradesh,Lohit,27.7857,96.3803,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,8275.0,MultiPolygon
LS2014_000647,1,positive,bhuvan_2014,AR/EL/92A05/2014/122,,AR,Arunachal Pradesh,Lohit,27.7854,96.395,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1191.0,MultiPolygon
LS2014_000648,1,positive,bhuvan_2014,AR/EL/92A05/2014/123,,AR,Arunachal Pradesh,Lohit,27.7847,96.3602,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,933.0,MultiPolygon
LS2014_000649,1,positive,bhuvan_2014,AR/EL/92A05/2014/124,,AR,Arunachal Pradesh,Lohit,27.7845,96.3612,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,2508.0,MultiPolygon
LS2014_000650,1,positive,bhuvan_2014,AR/EL/92A05/2014/125,,AR,Arunachal Pradesh,Lohit,27.7843,96.3912,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,721.0,MultiPolygon
LS2014_000651,1,positive,bhuvan_2014,AR/EL/92A05/2014/126,,AR,Arunachal Pradesh,Lohit,27.7843,96.391,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,348.0,MultiPolygon
LS2014_000652,1,positive,bhuvan_2014,AR/EL/92A05/2014/127,,AR,Arunachal Pradesh,Lohit,27.7842,96.3915,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1353.0,MultiPolygon
LS2014_000653,1,positive,bhuvan_2014,AR/EL/92A05/2014/128,,AR,Arunachal Pradesh,Lohit,27.7841,96.3587,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1370.0,MultiPolygon
LS2014_000654,1,positive,bhuvan_2014,AR/EL/92A05/2014/129,,AR,Arunachal Pradesh,Lohit,27.781,96.3688,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1508.0,MultiPolygon
LS2014_000655,1,positive,bhuvan_2014,AR/EL/92A05/2014/130,,AR,Arunachal Pradesh,Lohit,27.7801,96.3729,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,2046.0,MultiPolygon
LS2014_000656,1,positive,bhuvan_2014,AR/EL/92A05/2014/131,,AR,Arunachal Pradesh,Lohit,27.7795,96.3696,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1852.0,MultiPolygon
LS2014_000657,1,positive,bhuvan_2014,AR/AJ/92A05/2014/37,,AR,Arunachal Pradesh,Anjaw,27.961,96.4294,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,18198.0,MultiPolygon
LS2014_000658,1,positive,bhuvan_2014,AR/EL/92A05/2014/49,,AR,Arunachal Pradesh,Lohit,27.9384,96.3373,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,894.0,MultiPolygon
LS2014_000659,1,positive,bhuvan_2014,AR/EL/92A05/2014/52,,AR,Arunachal Pradesh,Lohit,27.9347,96.3744,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,1581.0,MultiPolygon
LS2014_000660,1,positive,bhuvan_2014,AR/EL/92A05/2014/53,,AR,Arunachal Pradesh,Lohit,27.9338,96.3727,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,854.0,MultiPolygon
LS2014_000661,1,positive,bhuvan_2014,AR/EL/92A05/2014/54,,AR,Arunachal Pradesh,Lohit,27.9322,96.3785,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,416.0,MultiPolygon
LS2014_000662,1,positive,bhuvan_2014,AR/EL/92A05/2014/55,,AR,Arunachal Pradesh,Lohit,27.9311,96.3303,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,862.0,MultiPolygon
LS2014_000663,1,positive,bhuvan_2014,AR/AJ/92A05/2014/42,,AR,Arunachal Pradesh,Anjaw,27.9269,96.4429,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Scrub Forest,3711.0,MultiPolygon
LS2014_000664,1,positive,bhuvan_2014,AR/EL/92A05/2014/56,,AR,Arunachal Pradesh,Lohit,27.9215,96.3495,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,1327.0,MultiPolygon
LS2014_000665,1,positive,bhuvan_2014,AR/EL/92A05/2014/57,,AR,Arunachal Pradesh,Lohit,27.9212,96.347,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Barren Rocky,1897.0,MultiPolygon
LS2014_000666,1,positive,bhuvan_2014,AR/EL/92A05/2014/58,,AR,Arunachal Pradesh,Lohit,27.9175,96.3345,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1350.0,MultiPolygon
LS2014_000667,1,positive,bhuvan_2014,AR/EL/92A05/2014/59,,AR,Arunachal Pradesh,Lohit,27.917,96.33,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,4196.0,MultiPolygon
LS2014_000668,1,positive,bhuvan_2014,AR/EL/92A05/2014/61,,AR,Arunachal Pradesh,Lohit,27.9164,96.3251,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1851.0,MultiPolygon
LS2014_000669,1,positive,bhuvan_2014,AR/EL/92A05/2014/62,,AR,Arunachal Pradesh,Lohit,27.9161,96.339,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1204.0,MultiPolygon
LS2014_000670,1,positive,bhuvan_2014,AR/EL/92A05/2014/66,,AR,Arunachal Pradesh,Lohit,27.9121,96.3596,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,1109.0,MultiPolygon
LS2014_000671,1,positive,bhuvan_2014,AR/EL/92A05/2014/68,,AR,Arunachal Pradesh,Lohit,27.9066,96.3498,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Evergreen / Semi evergreen,830.0,MultiPolygon
LS2014_000672,1,positive,bhuvan_2014,AR/EL/92A05/2014/69,,AR,Arunachal Pradesh,Lohit,27.9055,96.3329,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Barren Rocky,1432.0,MultiPolygon
LS2014_000673,1,positive,bhuvan_2014,AR/EL/92A05/2014/70,,AR,Arunachal Pradesh,Lohit,27.9052,96.345,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Yang Sang Chu Formation),Barren Rocky,4684.0,MultiPolygon
LS2014_000674,1,positive,bhuvan_2014,AR/EL/91D04/2014/18,,AR,Arunachal Pradesh,Lohit,28.091,96.1573,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,949.0,MultiPolygon
LS2014_000675,1,positive,bhuvan_2014,AR/EL/91D04/2014/19,,AR,Arunachal Pradesh,Lohit,28.0536,96.1223,2014,Rainfall,Active,Denudational Slope (DS),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,320.0,MultiPolygon
LS2014_000676,1,positive,bhuvan_2014,AR/EL/91D04/2014/21,,AR,Arunachal Pradesh,Lohit,28.0442,96.1873,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Barren Rocky,741.0,MultiPolygon
LS2014_000677,1,positive,bhuvan_2014,AR/EL/91D04/2014/23,,AR,Arunachal Pradesh,Lohit,28.0398,96.1675,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,1706.0,MultiPolygon
LS2014_000678,1,positive,bhuvan_2014,AR/EL/91D04/2014/24,,AR,Arunachal Pradesh,Lohit,28.0379,96.1886,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,7557.0,MultiPolygon
LS2014_000679,1,positive,bhuvan_2014,AR/EL/91D04/2014/25,,AR,Arunachal Pradesh,Lohit,28.037,96.1832,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),"Quartzite (Tenga Formation, Bomdila Group), Palaeoproterozoic",Evergreen / Semi evergreen,17876.0,MultiPolygon
LS2014_000680,1,positive,bhuvan_2014,AR/DV/91D04/2014/101,,AR,Arunachal Pradesh,Lower Dibang Valley,28.1975,96.1378,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,4716.0,MultiPolygon
LS2014_000681,1,positive,bhuvan_2014,AR/DV/91D04/2014/102,,AR,Arunachal Pradesh,Lower Dibang Valley,28.1967,96.1636,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,4430.0,MultiPolygon
LS2014_000682,1,positive,bhuvan_2014,AR/EL/91D04/2014/1,,AR,Arunachal Pradesh,Lohit,28.1923,96.181,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,697.0,MultiPolygon
LS2014_000683,1,positive,bhuvan_2014,AR/EL/91D04/2014/2,,AR,Arunachal Pradesh,Lohit,28.1889,96.1034,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Barren Rocky,19595.0,MultiPolygon
LS2014_000684,1,positive,bhuvan_2014,AR/EL/91D04/2014/3,,AR,Arunachal Pradesh,Lohit,28.1888,96.0855,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,799.0,MultiPolygon
LS2014_000685,1,positive,bhuvan_2014,AR/DV/91D04/2014/104,,AR,Arunachal Pradesh,Lower Dibang Valley,28.188,96.1603,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,1577.0,MultiPolygon
LS2014_000686,1,positive,bhuvan_2014,AR/DV/91D04/2014/106,,AR,Arunachal Pradesh,Lower Dibang Valley,28.1838,96.137,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,3954.0,MultiPolygon
LS2014_000687,1,positive,bhuvan_2014,AR/DV/91D04/2014/107,,AR,Arunachal Pradesh,Lower Dibang Valley,28.183,96.1155,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,3092.0,MultiPolygon
LS2014_000688,1,positive,bhuvan_2014,AR/EL/91D04/2014/4,,AR,Arunachal Pradesh,Lohit,28.1577,96.1572,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,4131.0,MultiPolygon
LS2014_000689,1,positive,bhuvan_2014,AR/AJ/91D08/2014/24,,AR,Arunachal Pradesh,Anjaw,28.0661,96.3114,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Ultramafic rocks (Tiding Serpentinite),Barren Rocky,4637.0,MultiPolygon
LS2014_000690,1,positive,bhuvan_2014,AR/AJ/91D08/2014/25,,AR,Arunachal Pradesh,Anjaw,28.0653,96.3107,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Ultramafic rocks (Tiding Serpentinite),Barren Rocky,1959.0,MultiPolygon
LS2014_000691,1,positive,bhuvan_2014,AR/AJ/91D08/2014/29,,AR,Arunachal Pradesh,Anjaw,28.0504,96.328,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Ultramafic rocks (Tiding Serpentinite),Evergreen / Semi evergreen,654.0,MultiPolygon
LS2014_000692,1,positive,bhuvan_2014,AR/AJ/91D08/2014/8,,AR,Arunachal Pradesh,Anjaw,28.1833,96.4432,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Etalin Formation),Evergreen / Semi evergreen,1145.0,MultiPolygon
LS2014_000693,1,positive,bhuvan_2014,AR/DV/91D03/2014/75,,AR,Arunachal Pradesh,Lower Dibang Valley,28.2845,96.0983,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,483.0,MultiPolygon
LS2014_000694,1,positive,bhuvan_2014,AR/DV/91D03/2014/76,,AR,Arunachal Pradesh,Lower Dibang Valley,28.284,96.0988,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,4568.0,MultiPolygon
LS2014_000695,1,positive,bhuvan_2014,AR/UD/91D02/2014/14,,AR,Arunachal Pradesh,Dibang Valley,28.5822,96.1466,2014,Rainfall,Active,Denudational Hills - Highly Dissected (DHH),Granitoid Gneiss (Lohit Granitoid Complex),Evergreen / Semi evergreen,1941.0,MultiPolygon
LS2014_000696,1,positive,bhuvan_2014,AR/CH/92A11/2014/69,,AR,Arunachal Pradesh,Changlang,27.4665,96.6445,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,1096.0,MultiPolygon
LS2014_000697,1,positive,bhuvan_2014,AR/CH/92A11/2014/70,,AR,Arunachal Pradesh,Changlang,27.4664,96.645,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,914.0,MultiPolygon
LS2014_000698,1,positive,bhuvan_2014,AR/CH/92A11/2014/71,,AR,Arunachal Pradesh,Changlang,27.4653,96.6579,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,539.0,MultiPolygon
LS2014_000699,1,positive,bhuvan_2014,AR/CH/92A11/2014/73,,AR,Arunachal Pradesh,Changlang,27.4615,96.662,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,2269.0,MultiPolygon
LS2014_000700,1,positive,bhuvan_2014,AR/CH/92A11/2014/74,,AR,Arunachal Pradesh,Changlang,27.4612,96.6631,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,356.0,MultiPolygon
LS2014_000701,1,positive,bhuvan_2014,AR/CH/92A11/2014/75,,AR,Arunachal Pradesh,Changlang,27.4607,96.6663,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,1715.0,MultiPolygon
LS2014_000702,1,positive,bhuvan_2014,AR/CH/92A11/2014/77,,AR,Arunachal Pradesh,Changlang,27.4603,96.6655,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,330.0,MultiPolygon
LS2014_000703,1,positive,bhuvan_2014,AR/CH/92A11/2014/78,,AR,Arunachal Pradesh,Changlang,27.4602,96.6682,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,1642.0,MultiPolygon
LS2014_000704,1,positive,bhuvan_2014,AR/CH/92A11/2014/80,,AR,Arunachal Pradesh,Changlang,27.4598,96.6705,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,609.0,MultiPolygon
LS2014_000705,1,positive,bhuvan_2014,AR/CH/92A11/2014/81,,AR,Arunachal Pradesh,Changlang,27.4591,96.679,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,402.0,MultiPolygon
LS2014_000706,1,positive,bhuvan_2014,AR/CH/92A11/2014/86,,AR,Arunachal Pradesh,Changlang,27.4537,96.6732,2014,Rainfall,Active,Valley (V),Quartzite (Tenga Formation),Evergreen / Semi evergreen,2679.0,MultiPolygon
LS2014_000707,1,positive,bhuvan_2014,AR/CH/92A11/2014/91,,AR,Arunachal Pradesh,Changlang,27.4492,96.6895,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Evergreen / Semi evergreen,444.0,MultiPolygon
LS2014_000708,1,positive,bhuvan_2014,AR/CH/92A10/2014/13,,AR,Arunachal Pradesh,Changlang,27.5862,96.5985,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Barren Rocky,1992.0,MultiPolygon
LS2014_000709,1,positive,bhuvan_2014,AR/CH/92A10/2014/14,,AR,Arunachal Pradesh,Changlang,27.5859,96.596,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Barren Rocky,5093.0,MultiPolygon
LS2014_000710,1,positive,bhuvan_2014,AR/CH/92A10/2014/16,,AR,Arunachal Pradesh,Changlang,27.5844,96.5702,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,1084.0,MultiPolygon
LS2014_000711,1,positive,bhuvan_2014,AR/CH/92A10/2014/20,,AR,Arunachal Pradesh,Changlang,27.5793,96.5903,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Barren Rocky,893.0,MultiPolygon
LS2014_000712,1,positive,bhuvan_2014,AR/CH/92A10/2014/21,,AR,Arunachal Pradesh,Changlang,27.579,96.5914,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Barren Rocky,1042.0,MultiPolygon
LS2014_000713,1,positive,bhuvan_2014,AR/CH/92A10/2014/23,,AR,Arunachal Pradesh,Changlang,27.577,96.5562,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,1089.0,MultiPolygon
LS2014_000714,1,positive,bhuvan_2014,AR/CH/92A10/2014/24,,AR,Arunachal Pradesh,Changlang,27.5753,96.6075,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,854.0,MultiPolygon
LS2014_000715,1,positive,bhuvan_2014,AR/CH/92A10/2014/25,,AR,Arunachal Pradesh,Changlang,27.5751,96.586,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,10657.0,MultiPolygon
LS2014_000716,1,positive,bhuvan_2014,AR/CH/92A10/2014/27,,AR,Arunachal Pradesh,Changlang,27.5721,96.6193,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,1585.0,MultiPolygon
LS2014_000717,1,positive,bhuvan_2014,AR/CH/92A10/2014/30,,AR,Arunachal Pradesh,Changlang,27.5661,96.5975,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Scrub land,20803.0,MultiPolygon
LS2014_000718,1,positive,bhuvan_2014,AR/CH/92A10/2014/31,,AR,Arunachal Pradesh,Changlang,27.5633,96.6024,2014,Rainfall,Active,Denudational Hills - Less Dissected (DHL),Pebble bed (Dihing Formation),Scrub land,9619.0,MultiPolygon
LS2014_000719,1,positive,bhuvan_2014,AR/CH/92A10/2014/44,,AR,Arunachal Pradesh,Changlang,27.5388,96.6681,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Basalt (Tuting Metavolcanics),Evergreen / Semi evergreen,3528.0,MultiPolygon
LS2014_000720,1,positive,bhuvan_2014,AR/AJ/91D12/2014/26,,AR,Arunachal Pradesh,Anjaw,28.063,96.6826,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Lohit Granitoid Complex),Evergreen / Semi evergreen,608.0,MultiPolygon
LS2014_000721,1,positive,bhuvan_2014,AR/AJ/91D12/2014/27,,AR,Arunachal Pradesh,Anjaw,28.063,96.6823,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Granitoid Gneiss (Lohit Granitoid Complex),Evergreen / Semi evergreen,483.0,MultiPolygon
LS2014_000722,1,positive,bhuvan_2014,AR/AJ/91D12/2014/10,,AR,Arunachal Pradesh,Anjaw,28.1628,96.578,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Etalin Formation),Evergreen / Semi evergreen,1256.0,MultiPolygon
LS2014_000723,1,positive,bhuvan_2014,AR/AJ/91D12/2014/11,,AR,Arunachal Pradesh,Anjaw,28.1622,96.5792,2014,Rainfall,Active,Denudational Hills - Moderately Dissected (DHM),Schist (Etalin Formation),Evergreen / Semi evergreen,768.0,MultiPolygon
LS2014_000724,1,positive,bhuvan_2014,AS/DU/78K02/2014/1,,AS,Assam,Dhuburi,25.613,90.0162,2014,Rainfall,Active,Denudational Hills Moderately Dissected (DHM),"Coarse sandstone, siltstone, clay and marl",Deciduous,455.0,MultiPolygon
LS2014_000725,1,positive,bhuvan_2014,AS/GP/78J12/2014/32,,AS,Assam,Goalpara,26.0055,90.5113,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,571.0,MultiPolygon
LS2014_000726,1,positive,bhuvan_2014,AS/GP/78J12/2014/33,,AS,Assam,Goalpara,26.005,90.5112,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,1947.0,MultiPolygon
LS2014_000727,1,positive,bhuvan_2014,AS/GP/78J12/2014/34,,AS,Assam,Goalpara,26.0044,90.5211,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,326.0,MultiPolygon
LS2014_000728,1,positive,bhuvan_2014,AS/GP/78J12/2014/35,,AS,Assam,Goalpara,26.0035,90.5195,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,438.0,MultiPolygon
LS2014_000729,1,positive,bhuvan_2014,AS/GP/78K09/2014/37,,AS,Assam,Goalpara,25.9943,90.5995,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,574.0,MultiPolygon
LS2014_000730,1,positive,bhuvan_2014,AS/GP/78K09/2014/40,,AS,Assam,Goalpara,25.9912,90.5992,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,961.0,MultiPolygon
LS2014_000731,1,positive,bhuvan_2014,AS/GP/78K09/2014/41,,AS,Assam,Goalpara,25.9906,90.5997,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,1625.0,MultiPolygon
LS2014_000732,1,positive,bhuvan_2014,AS/GP/78K09/2014/45,,AS,Assam,Goalpara,25.9834,90.5893,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,390.0,MultiPolygon
LS2014_000733,1,positive,bhuvan_2014,AS/GP/78K09/2014/46,,AS,Assam,Goalpara,25.9818,90.5961,2014,Rainfall,Active,Residual Hills,Gneissic Group of rocks,Deciduous,4082.0,MultiPolygon
